order_id,order_date,region,channel,product_category,product,quantity,unit_price,total_price,customer_id
ORD-01970,2025-10-20,NA,Online,Home,Coffee Maker,4,89.87,359.48,CUST-0164
ORD-01971,2025-01-03,EU,Mobile,Sports,Dumbbells,2,95.82,191.64,CUST-0232
ORD-01972,2025-07-10,LATAM,Online,Home,Vacuum,7,241.55,1690.85,CUST-0235
ORD-01973,2025-12-09,LATAM,Mobile,Clothing,Jeans,10,60.05,600.50,CUST-0067
ORD-01974,2025-12-01,APAC,In-Store,Books,Biography,4,27.17,108.68,CUST-0189
ORD-01975,2025-04-08,LATAM,In-Store,Electronics,Tablet,7,481.57,3370.99,CUST-0210
ORD-01976,2025-08-18,EU,Online,Books,Fiction Novel,7,15.53,108.71,CUST-0033
ORD-01977,2025-09-08,EU,Mobile,Electronics,Laptop,3,1344.80,4034.40,CUST-0018
ORD-01978,2025-12-22,APAC,Mobile,Home,Vacuum,5,250.05,1250.25,CUST-0102
ORD-01979,2025-03-03,EU,Online,Home,Bed Linen,10,69.63,696.30,CUST-0102
ORD-01980,2025-01-19,LATAM,Online,Books,Textbook,4,75.49,301.96,CUST-0121
ORD-01981,2025-04-05,NA,Online,Electronics,Headphones,1,197.99,197.99,CUST-0022
ORD-01982,2025-03-15,NA,Mobile,Sports,Tennis Racket,6,117.77,706.62,CUST-0114
ORD-01983,2025-01-23,NA,Online,Books,Cookbook,4,32.02,128.08,CUST-0146
ORD-01984,2025-04-13,NA,In-Store,Home,Bed Linen,3,71.63,214.89,CUST-0231
ORD-01985,2025-04-26,EU,In-Store,Sports,Dumbbells,5,85.14,425.70,CUST-0048
ORD-01986,2025-05-06,APAC,Mobile,Sports,Yoga Mat,8,34.83,278.64,CUST-0155
ORD-01987,2025-01-30,NA,In-Store,Clothing,Jeans,9,74.05,666.45,CUST-0029
ORD-01988,2025-03-28,APAC,In-Store,Books,Children's Book,1,15.53,15.53,CUST-0186
ORD-01989,2025-01-04,NA,Mobile,Electronics,Headphones,2,189.95,379.90,CUST-0098
ORD-01990,2025-04-25,NA,Mobile,Electronics,Tablet,10,442.95,4429.50,CUST-0196
ORD-01991,2025-09-01,LATAM,In-Store,Books,Fiction Novel,1,18.80,18.80,CUST-0240
ORD-01992,2025-05-02,LATAM,Mobile,Books,Textbook,8,95.46,763.68,CUST-0175
ORD-01993,2025-03-20,APAC,Online,Home,Bed Linen,8,74.53,596.24,CUST-0117
ORD-01994,2025-07-18,EU,In-Store,Clothing,Jacket,3,159.45,478.35,CUST-0066
ORD-01995,2025-08-24,EU,In-Store,Electronics,Tablet,5,446.60,2233.00,CUST-0106
ORD-01996,2025-08-04,LATAM,In-Store,Clothing,Jacket,4,158.56,634.24,CUST-0227
ORD-01997,2025-06-22,LATAM,Online,Sports,Bicycle,7,642.89,4500.23,CUST-0084
ORD-01998,2025-04-08,EU,Mobile,Books,Cookbook,4,27.45,109.80,CUST-0146
ORD-01999,2025-07-29,APAC,Online,Books,Biography,8,24.35,194.80,CUST-0096
ORD-02000,2025-11-30,APAC,Mobile,Sports,Dumbbells,8,75.02,600.16,CUST-0116
